year;title;author;publisher;classification;library
2012.0;Black holes & revelations;Muse;-;S220;CABANIS
2012.0;Berceuses du monde entier;-;-;A 780.1 B;CABANIS
2011.0;A l'eau ! : chansons aquatiques et autres bulles sonores;Bohy, Hélène;-;SA 780.2 BOH;CABANIS
2011.0;Parachutes / Coldplay;Coldplay;[S.l.] : EMI, P 2000;S260;CABANIS
2011.0;Blood sugar sex magik / Red Hot Chili Peppers;Red Hot Chili Peppers;[S.l.] : Warner Bros, P 1991.;S250;CABANIS
2011.0;Quadrophenia / The Who;Who;Hamburg : Polydor, P 2000.;S240;CABANIS
2011.0;Clapton;Clapton, Eric;-;S230;CABANIS
2016.0;Drones;Muse;-;S220;CABANIS
2016.0;"Les contes rouges du chat perché / Marcel aymé ; lu par Michel Galabru, Pérette Pradier, Roger Carel ; musique originale de François Rauber";Aymé, Marcel;Paris : Gallimard-Jeunesse, 2004;C AYM;CABANIS
2016.0;L...;Lannadère, Raphaële;-;S099.2;CABANIS
2014.0;Little armageddon;Skip The Use;-;S2RF60;CABANIS
2014.0;Enregistrement public;Ferrer, Nino;-;S099.2;CABANIS
2014.0;Live at Shea Stadium;Clash;-;S260;CABANIS
2015.0;1989;Swift, Taylor;-;S281;CABANIS
2018.0;Chansons;Lannadère, Raphaële;-;S099.2;CABANIS
2017.0;Aim;M.I.A.;-;S294.5;CABANIS
2014.0;Confection;Tellier, Sebastien;-;S099.2;CABANIS
2014.0;Where is the queen;Prince Miiaou;-;S2RF60;CABANIS
2014.0;Waiting for the sun / The Doors;Doors;New York : Elektra, P [ca 1998].;S240;CABANIS
2011.0;Au loup !;Bohy, Hélène;-;SA 780.2 BOH;CABANIS
2011.0;Little Miss Sunshine : original motion picture soundtrack [film de Jonathan Dayton et Valérie Faris];Danna, Michael;-;S520;CABANIS
2011.0;Tree of life;Yodelice;-;S2RF30;CABANIS
2011.0;Biograph / B. Dylan;Dylan, Bob (1941-....);[S.l.] : Sony, [ca 2002];S230;CABANIS
2016.0;Big band;Mitchell, Eddy;-;S099.2;CABANIS
2016.0;J'arrive;Brel, Jacques;-;S099.2;CABANIS
2015.0;Jazze toujours tu m'intéresses !;Andréo, Jean;-;A 784 AND;CABANIS
2012.0;J'avais pas vu Mirza : The Nino's chantent Nino Ferrer;Nino's;-;099.2;CABANIS
2012.0;Folila;Amadou & Mariam;-;S017.2;CABANIS
2018.0;Jupiter calling;Corrs;-;S220;CABANIS
2018.0;Les animaux de la jungle / [illustrations de Martin Jarrie, Jochen Gerner, Muriel Kerba];-;Paris : Gallimard Jeunesse musique, 2005;780.2 J;CABANIS
2017.0;You & I;ALA.NI;-;S199;CABANIS
2017.0;Mistakes on purpose;Bèyènè, Girma;-;S013.2;CABANIS
2021.0;Labyrinth;Buniatishvili, Khatia. P;-;S311;CABANIS
2021.0;Comptines pour chanter le Far West / illustrées par Cécile Hudrisier;Hudrisier, Cécile;Paris : Didier Jeunesse, 2015;780.2 H;CABANIS
2021.0;My little Italy;Como, Jean-Pierre. P;-;S199;CABANIS
2021.0;Balladines & chansons douces;Poggi, Ceilin;Paris : Didier Jeunesse, 2020;780.2 B;CABANIS
2021.0;Oh ! pardon tu dormais...;Birkin, Jane;-;S099.2;CABANIS
2021.0;Indocile heureux;Bénabar;-;S099.2;CABANIS
2021.0;Comptines et chansons des enfants du monde;-;-;780.1 H;CABANIS
2021.0;La gouache;R.Wan;-;S099.2;CABANIS
2021.0;Relics / Pink Floyd;Pink Floyd;[S.l.] : EMI, P 1995;S240;CABANIS
2021.0;Shapeshifting;Satriani, Joe;-;S250;CABANIS
2021.0;Film music : 1976 - 2020;Eno, Brian;-;S294.P;CABANIS
2021.0;"Philomène et les ogres / musique David Chaillou ; texte Arnaud Delalande ; illustrations de Charles Dutertre ; conte musical lu par Jean-Pierre Marielle & Agathe Natanson";Delalande, Arnaud;Paris : Gallimard-Jeunesse Giboulées, 2011;C DEL;CABANIS
2021.0;"Les contes de la rue Broca [enregistrement sonore] / Pierre Gripari ; lu par Pierre Gripari et François Morel";Gripari, Pierre;Paris : Gallimard-Jeunesse, 2012;TE J GRIP;CABANIS
2021.0;The studio albums 1978-1991;Dire Straits;-;S220;CABANIS
2021.0;The miseducation of Lauryn Hill;Hill, Lauryn;-;S291;CABANIS
2021.0;Strange energies;Glass, Philip (1937-....);-;S411.11;CABANIS
2021.0;"Les malheurs de Sophie [enregistrement sonore] / Comtesse de Ségur ; contés et joués par Macha Méril, Alban Aumard, Fabienne Chaudat et al. ; adaptation de Joëlle Tiano";Ségur, Sophie de;Houilles (Yvelines) : Livre qui parle, 2009;J SEG;CABANIS
2016.0;Space oddity;Bowie, David (1947-....);[S.l.] : EMI, P 1999;S220;CABANIS
2015.0;Vous m'emmerdez;Ogres de Barback;-;S099.2;CABANIS
2014.0;Le droit de rêver;Tal;-;S281;CABANIS
2014.0;Caractère;Jonathan, Joyce;-;S099.2;CABANIS
2017.0;Mozart, berceuses pour petite nuit : réadaptation en berceuse des plus beaux airs de Mozart;Mozart, Wolfgang Amadeus;-;783 MOZ;CABANIS
2017.0;Habana;Pagny, Florent;-;S099.2;CABANIS
2018.0;57th & 9th;Sting;-;S220;CABANIS
2015.0;Chaleur humaine;Christine and the Queens;-;S271;CABANIS
2015.0;Sadnecessary;Milky Chance;-;S230;CABANIS
2011.0;On ne dit jamais assez aux gens qu'on aime qu'on les aime;Chédid, Louis;-;S099.2;CABANIS
2011.0;"Walk of the giant turtle (The) / Erik Truffaz ; Marcello Giuliani";Truffaz, Erik;-;S171;CABANIS
2016.0;A rush of blood to the head / Coldplay;Coldplay;[S.l.] : EMI, P2002;S200;CABANIS
2012.0;The boy who knew too much;Mika;-;S220;CABANIS
2012.0;La suite;1995;-;S291;CABANIS
2013.0;Shock el hal;Gnawa Diffusion;-;S021.2;CABANIS
2013.0;Nothing for granted;Nkaké, Sandra;-;S180;CABANIS
2018.0;Unapologetic;Rihanna;-;S281;CABANIS
2018.0;Lust for life;Lana Del Rey;-;S220;CABANIS
2018.0;Lost on you;LP;-;S220;CABANIS
2017.0;Starboy;Weeknd;-;S281;CABANIS
2017.0;Mezzanine;Massive Attack;-;S294.2;CABANIS
2017.0;Les yeux plus gros que le monde;Black M;-;S291;CABANIS
2018.0;Mirages : Opera arias & songs;Devieilhe, Sabine. S;-;S399;CABANIS
2018.0;Tangerine moon wishes;Nkaké, Sandra;-;S281;CABANIS
2012.0;Blue moon : The New York session;Jamal, Ahmad. P;-;S140;CABANIS
2011.0;Gee Whiz but this is a Lonesome Town;Moriarty;-;S2RF30;CABANIS
2011.0;"Unluck ; The wilhelm scream ; I never learnt to share...";Blake, James;-;S271;CABANIS
2011.0;Malice N Wonderland;Snoop Dogg;-;S291;CABANIS
2014.0;Plaza Francia : a new tango song book;Ringer, Catherine;-;S2RF;CABANIS
2014.0;Willpower;Will.I.Am;-;S291;CABANIS
2014.0;The heist;Macklemore;-;S291;CABANIS
2013.0;Buena Vista Social Club at Carnegie Hall;Buena Vista Social Club;-;S053.2;CABANIS
2013.0;Traveller;Shankar, Anoushka;-;S031.2;CABANIS
2015.0;Adrian Thaws;Tricky;-;S271;CABANIS
2015.0;The London sessions;Blige, Mary J.;-;S281;CABANIS
2015.0;Imagine / John Lennon;Lennon, John (1940-1980);[S.l.] : EMI, [ca 1998];S220;CABANIS
2012.0;Aocana;Ojos de Brujo;-;S072.2;CABANIS
2011.0;One trip one noise;Noir Désir;-;S2RF60;CABANIS
2011.0;Get Lucky;Knopfler, mark;-;S230;CABANIS
2011.0;Max et les maximonstres : motion picture soundtrack [film de Spike Jonze];Karen O and The Kids;-;S520;CABANIS
2016.0;Star Wars : le réveil de la force : bande originale du film de J.J. Abrams;Williams, John;-;S520;CABANIS
2016.0;Touristes;Touré, Vieux farka;-;S017.2;CABANIS
2016.0;Oxygene;Jarre, Jean-Michel;-;S294.P;CABANIS
2013.0;Good kid, m.a.a.d city;Lamar, Kendrick;-;S291;CABANIS
2013.0;Divenire / Ludovico Einaudi;Einaudi, Ludovico. P;-;S450;CABANIS
2013.0;Le calme et la tempête;Ruiz, Olivia;-;S099.2;EMP
2013.0;Frontières;Noah, Yannick;-;S099.2;CABANIS
2013.0;Le secret;Fabian, Lara;-;S099.2;CABANIS
2018.0;The man who sold the world;Bowie, David;[S.l.] : EMI, P 1999;S270;CABANIS
2018.0;The source;Allen, Tony;-;S015.2;CABANIS
2017.0;Turn up the quiet;Krall, Diana. Chant;-;S199;CABANIS
2014.0;Post mortem;Depardieu, Guillaume;-;S099.2;CABANIS
2014.0;Axis : bold as love;Jimi Hendrix Experience;-;S240;CABANIS
2011.0;La pittoresque histoire de Pitt Ocha;Ogres de Barback;-;S099.2;CABANIS
2013.0;L'Ecole des points vitaux;Sexion d'Assaut;-;S291;CABANIS
2013.0;Getz / Gilberto;Getz, Stan. Saxo t;-;S049.2;CABANIS
2016.0;Ensemble;Girac, Kendji;-;S003.2;CABANIS
2016.0;Avalanche;Maison Tellier;-;S2RF30;CABANIS
2016.0;Aventine;Obel, Agnes;-;S220;CABANIS
2016.0;FFS;FFS;-;S220;CABANIS
2015.0;"Doudou ; vol. 1 : le monde des berceuses a cappella";Mercier, Denis;-;AB 780.1 D;CABANIS
2015.0;Angus & Julia Stone;Angus & Julia Stone;-;S230;CABANIS
2015.0;Ouvre;Maurane;-;S099.2;CABANIS
2012.0;Hotel California / Eagles;Eagles;New York : Elektra, [ca 1985].;S220;CABANIS
2012.0;101;Keren Ann;-;S2RF30;CABANIS
2012.0;Cache-cache : 15 chansons de Jean-Naty Boyer;Boyer, Jean-Naty;-;E 780.2 B;CABANIS
2012.0;The fame;Lady Gaga;-;S281;CABANIS
2018.0;Are you experienced;Jimi Hendrix Experience;-;S240;CABANIS
2018.0;Noël : chansons et poèmes pour Noël et l'hiver;Chaumié, Agnès;-;SJM750;CABANIS
2017.0;Lafayette;Couture, Charlélie;-;S099.2;CABANIS
2017.0;And the anonymous nobody;De la Soul;-;S291;CABANIS
2017.0;"Pitt Ocha et la tisane de couleurs / Les Ogres de Barback ; illustrations Eric Fleury";Ogres de Barback;Alba-la-Romaine (Ardèche) : IRFAN, le Label, 2013;A 780.2 OGR;CABANIS
2017.0;L'intégrale des enregistrements studio & live en 14 CD;Ferrer, Nino;-;S099.2;CABANIS
2016.0;Currency of man;Gardot, Melody;-;S199;CABANIS
2016.0;Asian dreamland;-;-;SA 780.1 A;CABANIS
2013.0;Super welter;Raphaël;-;S099.2;CABANIS
2013.0;Pantheon;Booba;-;S291;CABANIS
2013.0;La tournure des choses;Clarika;-;S099.2;CABANIS
2013.0;"Comptines des animaux de la ferme : 29 comptines et chansons / sélectionnées par Yves Prual ; illustrations de Christine Destours ; préface de Evelyne Resmond-Wenz";Prual, Yves;Paris : Didier Jeunesse, 2008;A 780.2 C;CABANIS
2011.0;Surfing the void;Klaxons;-;S220;CABANIS
2012.0;Beautiful imperfection;Asa;-;S018.2;CABANIS
2012.0;"Enter sandman ; Sad but true ; Holier than thou... / Metallica";Metallica;[S.l.] : Vertigo, P 1991.;S250;CABANIS
2015.0;Cheek to cheek;Bennett, Tony;-;S199;CABANIS
2015.0;Honky tonk;Sanseverino;-;S099.2;CABANIS
2015.0;Wanted on voyage;Ezra, George;-;S230;CABANIS
2014.0;Wind;Maalouf, Ibrahim. Trp;-;S140;CABANIS
2017.0;Chimichurri;Trotignon, Baptiste. P;-;S195;CABANIS
2017.0;+;Sheeran,  Ed;-;S220;CABANIS
2017.0;Emotions;Jul;-;S291;CABANIS
2018.0;Mistral gagnant;Renaud;-;S099.2;CABANIS
2018.0;New magic;Son Little;-;S281;CABANIS
2015.0;The Absence;Gardot, Melody. Chant;-;S199;CABANIS
2011.0;Paul's Boutique : 20th Anniversary Edition;Beastie Boys;-;S291;CABANIS
2011.0;Human after all;Daft Punk;-;S294.3;CABANIS
2011.0;"Intro ; Back dans les bacs ; Laisse pas trainer ton fils [etc.]";NTM;-;S291;CABANIS
2012.0;Brothers in arms / Dire Straits;Dire Straits;[S.l.] : Vertigo, P 1985.;S220;CABANIS
2012.0;Alice in Wonderland [Alice au pays des merveilles];Elfman, Danny;-;S520;CABANIS
2012.0;Live forever;Marley, Bob;-;S052.2;CABANIS
2013.0;Long-courrier;BB Brunes;-;S2RF60;CABANIS
2013.0;Lotus;Aguilera, Christina;-;S281;CABANIS
2013.0;Beacon;Two Door Cinema Club;-;S220;CABANIS
2013.0;Pourquoi battait mon coeur;Beaupain, Alex;-;S099.2;CABANIS
2018.0;Face your fear;Harding, Curtis;-;S180;CABANIS
2017.0;Tchouk tchouk le petit train qui danse;Biayenda, Jean-Emile;-;780.1 BIA;CABANIS
2017.0;Magma;Gojira;-;S2RF50;CABANIS
2018.0;Les plus belles musiques classiques pour les enfants;-;-;A 783 P;CABANIS
2018.0;Papoum ! / Hélène Bohy;Bohy, Hélène;[S.l.] : Enfance et musique, 1993.;SJM710;EMP
2018.0;En voiture avec petit ours brun;Humenry, Jean;-;A 780.2 HUM;CABANIS
2012.0;Hora kota;Bonga;-;S014.2;CABANIS
2012.0;Les rives;"Robin, Thierry ""Titi""";-;S003.2;CABANIS
2012.0;Home again;Kiwanuka, Michael;-;S180;CABANIS
2012.0;The marshall Mathers;Eminem;-;S291;CABANIS
2011.0;Highway 61 revisited / Bob Dylan;Dylan, Bob (1941-....);-;-;CABANIS
2011.0;Some kind of trouble;Blunt, James;-;S220;CABANIS
2011.0;L' un n'empêche pas l'autre;Fontaine, Brigitte;-;S099.2;CABANIS
2011.0;The imagine project;Hancock, Herbie;-;S171;CABANIS
2014.0;Bangerz;Cyrus, Miley;-;S281;CABANIS
2014.0;Petit à petits et grands;Deschamps, Laurent;-;A 780.2 DES;CABANIS
2014.0;Drôle de parcours;La Fouine;-;S291;CABANIS
2013.0;Chansons d'une maman pour culottes courtes;Enzo Enzo;-;E 780.2 E;CABANIS
2013.0;Tangonino / H. Bohy;Bohy, Hélène;[S.l.] : Enfance et musique, 1999;SA780.2 BOH;CABANIS
2013.0;Je descends du singe;Lavoine, Marc;-;S099.2;CABANIS
2015.0;Nova Tunes 3.0;-;-;S294.5;CABANIS
2012.0;"La ferme de Bercagny / Les P'tits loups du jazz ; Olivier Caillard, dir.";Les P'tits Loups du Jazz;-;SJM710;CABANIS
2012.0;Mr M;Lambchop;-;S230;CABANIS
2011.0;The promise;Springsteen, Bruce;-;S230;CABANIS
2011.0;Exile on Main St / The Rolling Stones;Rolling Stones;[Nijverheidsweg] : CBS, [ca 1985].;S210;CABANIS
2011.0;The uplift mofo party plan / The Red Hot Chili Pepper;Red Hot Chili Peppers;[S.l.] : EMI, 1987.;S250;CABANIS
2011.0;Courchevel;Marchet, Florent;-;S099.2;CABANIS
2016.0;Water for your soul;Stone, Joss;-;S180;CABANIS
2016.0;"Mizou le petit chat noir / une histoire et des chansons de Aimée de La Salle ; illustrées par Marion Piffaretti ; accordéon Sébastien Bertrand";La Salle, Aimée de;Paris : Didier Jeunesse, Impr. 2012;AB 780.4 L;CABANIS
2014.0;Septième ciel;Fatals Picards;-;S099.2;CABANIS
2014.0;"Robin des Bois : ""Ne renoncez jamais"" : le spectacle musical";Chateau, Frédéric;-;S511;CABANIS
2014.0;Dimanche;Oldelaf;-;S099.2;CABANIS
2013.0;Sans attendre;Dion, Céline;-;S063.2;CABANIS
2013.0;This is it;Jackson, Michael;-;S282;CABANIS
2015.0;Violetta : l'album de la saison 1 : [musique du film de Jorge Nisco, Martín Saban, Matías Risi];-;-;E 780.5 VIO;CABANIS
2015.0;VH1 Storytellers;Keys, Alicia;-;S281;CABANIS
2015.0;Soyons désinvoltes, n'ayons l'air de rien;Noir Désir;-;S2RF;CABANIS
2017.0;Red & black light;Maalouf, Ibrahim. Trp;-;S170;CABANIS
2017.0;"Sans le dire ; Je m'en vais ; Dumbo [etc.]";Vianney;-;S099.2;CABANIS
2017.0;A ta merci;Fishbach;-;S2RF20;CABANIS
2014.0;"Alien days ; Cool song N°2 ; Mystery disease...";MGMT;-;S240;CABANIS
2014.0;Say that to say this;Trombone Shorty. Trb;-;S171;CABANIS
2011.0;"Mon imagier des instruments / mis en musique par Isabelle Aboulker ; illustrations de Xavier Frehring";Aboulker, Isabelle;Paris : Gallimard Jeunesse, 2008;785 A;CABANIS
2011.0;Sale el sol;Shakira;-;S281;CABANIS
2013.0;Il;M. Chant.;-;S099.2;CABANIS
2013.0;Tout tourne autour du soleil;Arkana, Keny;-;S291;CABANIS
2013.0;Humbug;Arctic Monkeys;-;S220;CABANIS
2015.0;Rock or bust;AC/DC;-;S250;CABANIS
2015.0;Fugitives;Moriarty;-;S2RF30;CABANIS
2012.0;Black orchid;Malia. Chant;-;S199;CABANIS
2012.0;War / U2;U2;[S.l.] : Island, P 1985.;S270;CABANIS
2018.0;Kaleidoscope EP;Coldplay;-;S220;CABANIS
2018.0;Le manifeste : l'oiseau liberté;Saez, Damien;-;S099.2;CABANIS
2018.0;"Six contes de Grimm [Enregistrement sonore] / Jacob et Wilhelm Grimm ; lu par Anny Duperey ; musique Louis Dunoyer de Segonzac ; trad. et préf. d'Armel Guerne";Grimm, Jacob;Paris : Gallimard-Jeunesse, DL 2008;SC GRI;CABANIS
2017.0;Loin;Beaupain, Alex;-;S099.2;CABANIS
2021.0;Nova tunes. Vol. 4.1;-;-;S294.5;CABANIS
2021.0;Chemtrails over the country club;Del Rey, Lana;-;S220;CABANIS
2021.0;De musiques en berceuses : nature et piano pour les tout-petits;Lecerf-Dutilloy, Isabelle;-;AB 783 L;CABANIS
2021.0;Mes plus belles musiques de piano pour les petits / illustré par Cécile Gambini, Claire de Gastold, Vincent Mathy et Charlotte Roederer;-;Paris : Gallimard-Jeunesse, 2016;785 M;CABANIS
2021.0;Ma déclaration;Jenifer;-;S099.2;CABANIS
2021.0;Honeymoon;Lana Del rey;-;S220;CABANIS
2021.0;Big Crown vaults. Vol. 1;Fields, Lee;-;S180;CABANIS
2021.0;C'est tout ce qu'il me reste;Fersen, Thomas;-;S099.2;CABANIS
2021.0;Sorore;Bent, Amel;-;S281;CABANIS
2021.0;La méouge, le Rhône, la Durance;Jonasz, Michel;-;S099.2;CABANIS
2021.0;Digging deep : Subterranea;Plant, Robert;-;S230;CABANIS
2021.0;53;Terrasson, Jacky. P;-;S140;CABANIS
2021.0;100 years of blues;Bishop, Elvin;-;S110;CABANIS
2021.0;Mesdames;Grand Corps Malade;-;S291;CABANIS
2021.0;Let my people go;Shepp, Archie. Saxo s;-;S100;CABANIS
2021.0;All rise;Porter, Gregory. Chant;-;S199;CABANIS
2021.0;L'ère du verseau;Yelle;-;S294.5;CABANIS
2021.0;Promenade blue;Waterhouse, Nick;-;S180;CABANIS
2021.0;04:00 AM;Delgres;-;S099.2;CABANIS
2021.0;Le tigre;Bertault, Camille. Chant;-;S100;CABANIS
2021.0;"Mimine et Momo / texte de Marie Nimier ; illustrations de Thomas Baas ; musique, chant et récit d'Élise Caron ; conception et réalisation de l'enregistrement Ludovic Rocca";Nimier, Marie;Montpellier : Benjamins media, 2012;780.4 NIM;CABANIS
2021.0;Nova autour du monde;-;-;S000.2;CABANIS
2021.0;Nuit à jour;Richard, Pierre;-;S099.2;CABANIS
2021.0;Cooler returns;Kiwi Jr.;-;S260;CABANIS
2022.0;Chasseur d'étoiles;Soprano;-;S291;CABANIS
2022.0;Comptines pour sauter, danser, bouger et faire la fête !;Bibeo;-;780.2 B;CABANIS
2022.0;Le souffle des cordes;Garcia-Fons, Renaud. Cb.;-;S195;CABANIS
2022.0;Delta kream;Black Keys;-;S260;CABANIS
2022.0;Est-ce que tu sais ? : [Edition deluxe];Roussel, Gaèetan;-;S2RF30;CABANIS
2022.0;El mal querer;Rosalia;-;S072.2;CABANIS
2022.0;Bulles belles bulles;Schalk Collomb, Hélène;-;MUS AB 780.2 S;MGM
2022.0;Power up;AC/DC;-;S250;CABANIS
2022.0;Foreglow;Degiheugi;-;S294.2;CABANIS
2022.0;Timeless;Thylacine;-;S294.2;CABANIS
2022.0;Feel flows : The sunflower & Surf's up sessions 1969-1971;Beach Boys;-;S220;CABANIS
2022.0;Transmission;Moreau, Edgar. Vlc;-;S343;CABANIS
2022.0;The Rolling Stones In Jazz :  Jazz Tribute To The Rolling Stones;-;-;S170;CABANIS
2022.0;My one and only thrill;Gardot, Melody;-;S199;CABANIS
2022.0;Dry - Demos;Harvey, PJ;-;S260;CABANIS
2022.0;Babar le petit éléphant;Poulenc, Francis;S.l. :  , cop. 2011;TE A BRU;EMP
2022.0;Heteroklite Lockdown;Texier, Henri. Cb.;-;S140;CABANIS
2022.0;Crawler;Idles;-;S260;CABANIS
2020.0;Concerto pour violoncelle No 6, G.479, ré majeur... [Etc.];Boccherini, Luigi (1743-1805);-;S341;CABANIS
2019.0;Même pas sommeil;Couture, Charlélie;-;S099.2;CABANIS
2019.0;Hèuh !;Eicher, Stephan;-;S099.2;CABANIS
2019.0;Things fall apart / The Roots;Roots;-;S291;CABANIS
2016.0;Pink lady;Rose;-;S099.2;CABANIS
2013.0;The Final cut / Pink Floyd;Pink Floyd;[S.l.] : EMI, P 1983.;S240;CABANIS
2013.0;Not your kind of people;Garbage;-;S260;CABANIS
2011.0;Pirouettes : chansons et poèmes pour les tout-petits / Geneviève Schneider;Schneider, Geneviève;[S.l.] : Enfance et musique, 1994.;SJM710;CABANIS
2014.0;Ma p'tite chanson : Bourvil pour les enfants;Bourvil (1917-1970);-;780.2 BOU;CABANIS
2017.0;Claudio Capéo;Capéo, Claudio;-;S099.2;CABANIS
2015.0;To pimp a butterfly;Lamar, Kendrick;-;S291;CABANIS
2018.0;Chaud devant !;Voilà Voilà (Le);-;A 780.2 VOI;CABANIS
2018.0;L'Everest;Soprano;-;S291;CABANIS
2017.0;Far from home;Calypso Rose;-;S052.2;CABANIS
2012.0;Running still;Winston, Charlie;-;S220;CABANIS
2011.0;Moon safari;Air;-;S294.2;CABANIS
2018.0;Dance kids 2014;-;-;780.2 D;CABANIS
2014.0;Funambule;Grand Corps Malade;-;S291;CABANIS
2017.0;La sorcière;Waring, Steve;-;780.2 WAR;CABANIS
2016.0;Rebel heart;Madonna;-;S220;CABANIS
2013.0;The Golden age;Woodkid;-;S294.5;CABANIS
2012.0;Où je vais;Bent, Amel;-;S099.2;CABANIS
2014.0;Les chansons de l'innocence retrouvée;Daho, Etienne;-;S099.2;CABANIS
2014.0;Timeless 2013;Farmer, Mylène;-;S099.2;CABANIS
2018.0;Les canons et comptines des p'tits lascars : 16 canons et 13 comptines;-;-;780.2 C;CABANIS
2018.0;Shikantaza;Chinese Man;-;S294.5;CABANIS
2018.0;The World that we live in;Sugaray Rayford;-;S110;CABANIS
2011.0;"Demon host ; Lay down in the tall grass ; Until the night is over...";Timber Timbre;-;S230;CABANIS
2011.0;Chucho's steps;Valdes, Chucho. P;-;S130;CABANIS
2016.0;Cheese;Stromae;-;S271;CABANIS
2016.0;La home box;Garnier, Laurent;-;S294.3;CABANIS
2012.0;Bossa muffin;Coelho, Flavia;-;S049.2;CABANIS
2020.0;Sous la Lune;Compagnie du Pestacle;-;780.2 COM;CABANIS
2020.0;Moondog piano works by François Mardirossian;Moondog;-;S411;CABANIS
2020.0;"Héraclès / [adapt. et raconté par] Claudie Obin ; ill. mus.";Obin, Claudie;[s.l.] : L'Oreille Hardie, [s.d.];J 290 O;CABANIS
2020.0;Down the road wherever;Knopfler, Mark;-;S230;CABANIS
2020.0;Simulation theory;Muse;-;S220;CABANIS
2020.0;Lettre infinie;M. Chant;-;S099.2;CABANIS
2020.0;Tuscaloosa;Young, Neil;-;S230;CABANIS
2020.0;Hors-Saison;Cabrel, Francis;-;S099.2;CABANIS
2020.0;100th Window;Massive Attack;-;S294.2;CABANIS
2019.0;Géopoétique;MC Solaar;-;S291;CABANIS
2019.0;Le monde est chaud;Fakoly, Tiken Jah;-;S292.3;CABANIS
2019.0;14.12.16 : live in Paris;Maalouf, Ibrahim. Comp.Trp.;-;S195;CABANIS
2019.0;Tales of America;Ondara, J.S.;-;S110;CABANIS
2019.0;Childhood home;Harper, Ben;-;S230;CABANIS
2019.0;Rammstein;Rammstein;-;S250;CABANIS
2019.0;Dreamland : World lullabies and soothing songs;-;-;SA 780.1 D;CABANIS
2020.0;"Claude Nougaro : enchanté ! / texte et voix de Claude Nougaro ; illustrations de Marie Dorléans, Jean-Manuel Duvivier, Marianne Barcilon et al.";-;Paris : Ed. des Braques, 2017;780.2 NOU;CABANIS
2020.0;Cet instant;La Grande Sophie;-;S099.2;CABANIS
2020.0;Metronomy forever;Metronomy;-;S294.5;CABANIS
2020.0;Surprisier;Dionysos;-;S2RF20;CABANIS
2020.0;Rio Loco 2019 : La voix des femmes;-;-;S000.2;CABANIS
2020.0;Father of the bride;Vampire Weekend;-;S220;CABANIS
2020.0;Ce soir on sort...;Bruel, Patrick;-;S099.2;CABANIS
2020.0;"Les petits secrets : chansons malicieuses et berceuses : livre + CD + MP3 / paroles et musique Natalie Tual ; illustrations Thanh Portal ; arrangements Gilles Belouin";Tual, Nathalie;Paris : Didier Jeunesse, 2015;A TUA;CABANIS
2020.0;"La chèvre de Monsieur Seguin [Enregistrement sonore] : et autres Lettres de mon moulin / Alphonse Daudet ; lu par Fernandel";Daudet, Alphonse;Paris : Gallimard-Jeunesse, 2008;C DAU;CABANIS
2020.0;Pick me up off the floor;Jones, Norah. Chant;-;S100;CABANIS
2020.0;Further;Hawley, Richard;-;S220;CABANIS
2020.0;You've changed;Trotignon, Baptiste. P;-;S150;CABANIS
2020.0;Utopia;Bjork;-;S294.5;CABANIS
2020.0;Kid;De Pretto, Eddy;-;S099.2;CABANIS
2020.0;In the end;Cranberries;-;S220;CABANIS
2020.0;Bap di boup !;Grégoire, Magali;-;-;CABANIS
2020.0;Zappa in New York : 40th anniversary deluxe edition;Zappa, Frank;-;S240;CABANIS
2020.0;Tumult;Meute;-;S294.2;CABANIS
2020.0;Rue Saint Louis en l'île;Fontaine, Brigitte;-;S099.2;CABANIS
2020.0;"Les amours de Zeus / [adapt. et raconté par] Claudie Obin ; ill. mus.";Obin, Claudie;[s.l.] : L'Oreille Hardie, [s.d.];J 290 O;CABANIS
2020.0;Il était une femme;Bihl, Agnès;-;S099.2;CABANIS
2022.0;El grito;Cumbia Chicharra;-;S040.2;CABANIS
